AE_MAX,AE_KURT,AE_VAR,AE_RMS,AE_C_0.1,AE_C_0.15,AE_CF,Ax1_RMS,Ax1_SK,Ax1_MEAN,Ax1_MAX,Ax1_KURT,Ax2_RMS,Ax2_SK,Ax2_MEAN,Ax2_MAX,Ax2_KURT,Ay1_RMS,Ay1_SK,Ay1_MEAN,Ay1_MAX,Ay1_KURT,Ay2_RMS,Ay2_SK,Ay2_MEAN,Ay2_MAX,Ay2_KURT,Az1_RMS,Az1_SK,Az1_MEAN,Az1_MAX,Az1_KURT,Az2_RMS,Az2_SK,Az2_MEAN,Az2_MAX,Az2_KURT,F_p_RMS,F_p_SK,F_p_MEAN,F_p_MAX,F_p_KURT,F_f_RMS,F_f_SK,F_f_MEAN,F_f_MAX,F_f_KURT,F_c_RMS,F_c_SK,F_c_MEAN,F_c_MAX,F_c_KURT,Iu_s_RMS,Iu_s_SK,Iu_s_MEAN,Iu_s_MAX,Iu_s_KURT,Iu_x_RMS,Iu_x_SK,Iu_x_MEAN,Iu_x_MAX,Iu_x_KURT,Iv_s_RMS,Iv_s_SK,Iv_s_MEAN,Iv_s_MAX,Iv_s_KURT,Iv_x_RMS,Iv_x_SK,Iv_x_MEAN,Iv_x_MAX,Iv_x_KURT,Micro_RMS,Micro_SK,Micro_MEAN,Micro_MAX,Micro_KURT,Vu_s_RMS,Vu_s_SK,Vu_s_MEAN,Vu_s_MAX,Vu_s_KURT,Vu_x_RMS,Vu_x_SK,Vu_x_MEAN,Vu_x_MAX,Vu_x_KURT,Vv_s_RMS,Vv_s_SK,Vv_s_MEAN,Vv_s_MAX,Vv_s_KURT,Vv_x_RMS,Vv_x_SK,Vv_x_MEAN,Vv_x_MAX,Vv_x_KURT,Vw_s_RMS,Vw_s_SK,Vw_s_MEAN,Vw_s_MAX,Vw_s_KURT,Vw_x_RMS,Vw_x_SK,Vw_x_MEAN,Vw_x_MAX,Vw_x_KURT,TV50.S_RMS,TV50.S_SK,TV50.S_MEAN,TV50.S_MAX,TV50.S_KURT,TV51.S_RMS,TV51.S_SK,TV51.S_MEAN,TV51.S_MAX,TV51.S_KURT,TV2.S_RMS,TV2.S_SK,TV2.S_MEAN,TV2.S_MAX,TV2.S_KURT,TV2.X_RMS,TV2.X_SK,TV2.X_MEAN,TV2.X_MAX,TV2.X_KURT,TV2.Z_RMS,TV2.Z_SK,TV2.Z_MEAN,TV2.Z_MAX,TV2.Z_KURT,CV3.S_RMS,CV3.S_SK,CV3.S_MEAN,CV3.S_MAX,CV3.S_KURT,CV3.X_RMS,CV3.X_SK,CV3.X_MEAN,CV3.X_MAX,CV3.X_KURT,CV3.Z_RMS,CV3.Z_SK,CV3.Z_MEAN,CV3.Z_MAX,CV3.Z_KURT,CON.SV2.S,CON.SV2.X,CON.SV2.Z,CON.G.FREAL,CON.A.SREAL.S,tool,Vb (mm)
4.668893,159.168887,0.0169759999999999,0.130293,61034,39607,35.833779,4.154883,-0.466525,-0.007916,21.464491,3.842745,7.130364,-0.115311,0.034623,33.010984,3.331157,4.169678,-0.456392,-0.006938,20.912131,3.736178,0.002317,0.048137,1.7e-05,0.008214,2.3591830000000003,4.104218,-0.44479,-0.006164,21.622731,3.774939,5.578431,-0.158983,0.06842,25.869886,3.55521,123.206308,-0.192515,121.69849,239.496414,5.5126550000000005,354.545788,-1.518539,353.844245,413.720313,5.8781300000000005,556.105463,-0.008532,555.485775,643.4587389999999,2.976739,30.595435,-0.004931,-0.319583,91.05735,2.536645,1.327898,0.046737,-0.010989,3.294895,2.235471,32.155184000000006,-0.00349,0.57644,104.794345,2.59545,1.444973,0.242918,-0.281053,3.387393,2.2011380000000003,0.423239,0.009655,0.005451,1.712303,2.929636,262.330752,-0.000778,-3.15504,421.871868,1.272924,192.001487,0.004312,0.159821,373.454431,2.02076,262.389421,-0.00631,-2.374477,420.206472,1.272793,192.127372,0.004122,-0.156681,373.257828,2.020751,261.172324,0.003731,-3.766369,414.557781,1.2696459999999998,191.803202,0.004568,0.535003,376.08279,2.020248,659.92929,-0.260469,659.9,673,2.36321,7389.028142,-0.045065,7386.02,8010,3.235598,125.16151200000002,-0.045758,124.588,151,2.564591,55.382994,0.5003,55.34,62,3.3849400000000003,94.649775,-0.206387,89.26,154,2.340808,277.419329,0.540633,277.164,314,3.186734,2.0,,2.0,2,,13.805651,-0.208788,12.972,23,2.348189,26167032.67,2247.927191,256603.8376,2476.583332,8913707.123,10,0.081778
4.439816,135.839298,0.018096,0.134522,54507,37035,33.004448,4.223907,-0.484038,-0.00677,20.008534,3.884854,12.613853,0.329391,0.031491,51.133289000000005,4.23409,4.236667,-0.469986,-0.005695,20.267144,3.775182,0.002307,0.05045,7.000000000000001e-06,0.008127,2.344689,4.168476,-0.464723,-0.005832,20.034167,3.823278,11.346496,0.595985,-0.241079,50.999186,4.995353,123.493747,-0.14849,121.841294,258.411584,6.2513760000000005,356.076577,-1.530053,355.405437,417.54244,6.105812,556.604755,-0.005457,555.989097,644.382302,2.9896990000000003,30.548257,0.004124,-0.488732,91.569541,2.533005,1.545513,-0.269733,0.405937,3.687734,2.094984,32.088317,0.002031,0.456288,102.714201,2.585264,1.390406,0.16929,-0.201671,3.518183,2.290392,0.42754,-0.085675,-0.001846,1.5680120000000002,3.090496,262.12024,0.00155,-2.469867,421.320683,1.27295,192.060797,0.004931,0.622805,374.146709,2.018718,261.983564,0.000859,-2.291129,421.674114,1.273421,191.968535,0.00436,-0.185975,374.797981,2.018353,261.108996,-0.006277,-1.298122,414.653263,1.268795,191.568394,0.004524,-0.152369,372.8219,2.017611,656.216909,-0.539039,656.192,668,2.814562,7381.939542,-0.024866,7378.936,7933,2.560537,125.694312,-0.134869,125.068,162,3.10649,55.99757099999999,0.065401,55.96,63,3.142943,94.502,-0.222005,88.652,153,2.271989,277.241844,0.598882,276.92,313,2.932051,2.0,,2.0,2,,13.775631,-0.239819,12.864,22,2.292439,26165358.65,2103.46314,255426.8455,2475.96266,8913644.448094001,10,0.08255599999999999
3.943414,158.4487,0.011776,0.108518,45469,30238,36.338769,4.123946,-0.478574,-0.014732,16.691779999999998,3.718971,11.669666,0.086123,0.740066,51.398906,2.904959,4.1478980000000005,-0.467813,-0.01415,16.012707000000002,3.611047,0.002195,0.0624399999999999,6e-06,0.007611,2.446017,4.073457,-0.456831,-0.014312,15.760677,3.653452,11.332222,0.252138,0.930465,63.998964,3.024157,123.439205,-0.254804,121.889768,259.691405,6.051222,356.677937,-1.513158,355.987207,411.997553,5.920907,556.450196,-0.027183,555.811448,638.087919,2.922796,30.550383,-0.009037,-0.09656,90.782619,2.52801,1.348911,0.0503529999999999,0.002864,3.569556,2.2798700000000003,32.076646000000004,0.007356,0.019788,101.435254,2.587511,1.489251,-0.265238,0.319133,3.5686690000000003,2.172748,0.425044,0.057135,-0.001463,1.674146,3.02603,262.331179,-0.005586,-0.467687,424.521805,1.273658,191.96762,0.004327,0.061937,374.200373,2.0188490000000003,262.22832900000003,-0.001173,-1.073427,421.805786,1.272723,192.163902,0.004581,0.444746,374.399117,2.019211,261.062278,0.001936,-1.723445,416.284103,1.269108,191.742712,0.004061,-0.31899,374.124373,2.018628,657.624276,0.464197,657.608,674,3.765881,7378.195539,-0.024046,7375.528,7921,2.970015,126.394335,0.16066,125.792,162,2.605612,56.29529300000001,0.538572,56.256,67,5.347067,95.440222,-0.245017,89.508,155,2.273521,277.65583,0.8693780000000001,277.384,314,3.246262,2.0,,2.0,2,,13.926665,-0.2282,13.0,23,2.295775,26161620.54,2161.303461,255140.8867,2472.295808,8914302.878182001,10,0.083333
4.290335,148.043247,0.013748,0.11725,50640,33524,36.591213,4.096595,-0.506121,0.000207,20.021394,3.826953,7.754739999999999,-0.113024,-0.689351,33.112297,3.292421,4.119416999999999,-0.488476,-0.000283,19.804771,3.675788,0.00216,0.059737,-1e-06,0.008339,2.465008,4.050806,-0.476655,0.000265,20.101542,3.73032,6.789575999999999,-0.142357,-0.653812,38.583447,3.333047,123.494531,-0.163021,121.715356,266.689416,6.025615,357.031626,-1.492922,356.304428,411.256002,5.65339,556.677459,-0.137305,556.02846,633.714834,2.992535,30.511027,-0.00571,-0.050757,91.936859,2.533685,1.478191,0.272807,-0.331116,3.530493,2.112387,32.099468,-0.002984,0.088048,103.689165,2.59097,1.333741,-0.060889,0.096395,3.456882,2.274338,0.432527,0.043555,-0.001859,1.603968,2.967364,262.416138,0.004536,-1.230275,424.782806,1.274354,192.248787,0.003715,-0.393861,373.732269,2.020855,262.426106,-0.003412,0.022844,422.171097,1.271763,192.13842,0.00402,0.176025,374.660274,2.020589,261.461973,-0.003609,-0.1506,416.543335,1.268703,191.803743,0.004065,0.300926,375.51928,2.020055,657.4867690000001,0.1666089999999999,657.46,675,2.666302,7368.94935,-0.002874,7366.036,7859,2.595757,125.751517,0.012318,125.116,160,2.654664,56.216225,-2.5e-05,56.168,64,3.05689,92.770017,-0.1432,87.356,151,2.322404,276.80962400000004,0.612665,276.552,314,3.2774970000000003,2.0,,2.0,2,,13.562301,-0.151073,12.728,22,2.333713,26166547.37,2095.857876,255967.6406,2474.41262,8914379.978121001,10,0.084111
5.244097,171.036826,0.014554,0.120639,53573,35829,43.469305,4.07262,-0.457331,0.010447,17.876289,3.696069,7.296736999999999,-0.134117,-0.079609,39.95174,3.366974,4.092445,-0.442594,0.009902,17.866484,3.560671,0.002249,0.0520169999999999,2e-06,0.008681,2.409945,4.026997,-0.432648,0.010135,18.094464,3.603647,5.871677,-0.182057,-0.04232,31.637151,3.696719,123.555182,-0.194037,122.03039,252.129475,6.2471,358.697001,-1.597438,358.008821,422.309281,6.059806,556.9779570000001,0.000634,556.3590370000001,642.667329,2.987009,30.583563,-0.005388,0.1000149999999999,91.648201,2.530092,1.342352,-0.152297,0.164396,3.542138,2.288752,32.112991,0.001174,-0.135961,104.394337,2.595111,1.478622,0.271347,-0.354334,3.354773,2.12462,0.4312439999999999,0.033831,0.001433,1.7704990000000005,2.960699,262.400285,-0.00543,0.7875939999999999,424.459991,1.272242,191.938604,0.00408,0.188382,373.070451,2.020254,262.134355,0.003416,-0.420489,425.257416,1.272892,192.140535,0.003581,-0.466169,375.295191,2.020689,261.149766,-0.001357,0.307451,418.532761,1.26915,191.6318,0.004126,0.2127239999999999,372.802091,2.019843,655.698165,0.014749,655.684,667,2.769473,7375.741962,-0.108971,7373.532,7844,2.597471,125.687533,-0.021121,125.06,158,2.441604,56.874880000000005,-0.024009,56.824,65,3.5866480000000003,92.543071,-0.163832,86.828,155,2.190223,278.282181,0.754274,277.972,317,2.757464,2.0,,2.0,2,,13.469818,-0.150348,12.588,23,2.178097,26163813.8,2248.348486,256069.1809,2476.696041,8913414.044,10,0.08488899999999999
3.984711,183.080935,0.015183,0.12322,47856,31488,32.338157,4.180425,-0.463218,-0.061512,19.734021,3.787193,11.41379,0.800729,-1.68286,53.20186700000001,5.876869999999999,4.166691,-0.455565,-0.004515,19.527712,3.690262,0.002311,0.040072,-5e-06,0.008242,2.360775,4.106855,-0.444825,-0.008853,19.148845,3.727756,10.731637,0.870294,-1.678776,53.193662,7.337128,123.929903,-0.217837,122.347288,253.001499,6.553095,360.25137,-1.60917,359.576707,413.577722,6.226311,558.480688,-0.052252,557.853202,640.753939,2.858164,30.631721,-0.000969,0.154339,91.63369,2.528986,1.486744,-0.241613,0.341631,3.658729,2.174839,32.168744000000004,-0.001917,0.035986,103.399223,2.587643,1.320424,-0.021654,-0.017164,3.420954,2.284519,0.419479,0.0158379999999999,-0.000808,1.984368,3.045077,262.321093,0.000692,0.4667,428.66140700000005,1.273028,192.040441,0.004632,0.415677,373.706357,2.016356,262.43449,-0.007155,1.527305,425.7388,1.271463,191.950283,0.004292,-0.059975,374.842563,2.015956,261.256731,0.002178,0.2645679999999999,420.38385,1.270411,191.711945,0.004081,-0.421349,374.584183,2.015561,665.405221,-0.090841,665.388,680,2.949097,7385.21648,0.077951,7382.68,7861,2.455507,125.639341,0.264061,125.14,154,2.762318,56.543859,0.6305470000000001,56.504,65,3.829938,94.705966,-0.149724,88.876,153,2.216266,276.146932,0.8474459999999999,275.88,311,3.374966,2.0,,2.0,2,,13.803333,-0.150936,12.9,22,2.212313,26164169.39,2292.2219010000003,255892.6293,2479.208921,8913629.644,10,0.08566700000000001
4.923749,194.070542,0.015823,0.125788,54226,36897,39.14318,4.198906,-0.475921,0.087419,18.386024,3.816667,10.716121,0.0361089999999999,1.544879,40.185881,2.2111490000000003,4.200365000000001,-0.458547,0.009867,17.466217999999998,3.681987,0.002354,0.026617,4e-06,0.008829,2.32213,4.131183,-0.457259,0.015609,17.890906,3.750237,10.604515,0.0282589999999999,1.607283,40.104712,2.214339,123.823479,-0.137997,122.055163,249.516789,5.986994999999999,359.373919,-1.608415,358.674146,422.857826,6.133481,557.078986,-0.063879,556.4579269999999,643.47154,3.024075,30.616238,0.003211,-0.066284,93.637394,2.5335080000000003,1.4326,0.190207,-0.207485,3.654458,2.259034,32.147978,0.000923,-0.084417,102.797913,2.59253,1.525748,-0.300849,0.35462,3.494045,2.081221,0.4344149999999999,0.046973,-0.003252,2.119937,2.99585,262.795315,-0.000169,0.946682,429.780212,1.272736,192.13274,0.004552,-0.347701,376.244756,2.00926,262.586943,0.002428,0.587852,426.281555,1.272532,192.301844,0.005021,0.3687,375.267214,2.009527,261.74269100000004,-0.00621,1.810884,420.973572,1.269351,191.750155,0.004662,-0.24183,372.994707,2.008564,662.6440759999999,0.244761,662.62,678,2.6724650000000003,7365.574975,-0.028532,7363.452,7849,3.368296,125.760693,-0.202536,125.176,157,2.949625,56.71775699999999,0.1032319999999999,56.672,64,2.993437,96.289023,-0.20992,90.744,155,2.260057,277.492263,0.596837,277.172,321,3.255947,2.0,,2.0,2,,14.049199,-0.192097,13.196,23,2.276546,26163406.4,2439.178954,256013.0757,2476.10534,8914671.992,10,0.08644400000000001
4.923083,156.651102,0.016638,0.128989,56771,38282,38.166801,4.194516999999999,-0.46483,-0.033141,19.375797,3.839879,5.712043,0.029479,0.0319259999999999,26.121461,3.24075,4.215671,-0.451184,-0.016417,19.566997,3.715815,0.002283,0.020824,0.0,0.00773,2.398915,4.1456,-0.439983,-0.017862,19.304439,3.7488,5.585277,0.013482,0.011321,25.650142,3.308835,123.779289,-0.170151,122.028521,253.647805,5.677579,359.154311,-1.53278,358.380876,420.86606100000006,5.636216,556.9408980000001,-0.074258,556.279964,648.96397,2.986753,30.630047,-0.009707,0.2605179999999999,93.298988,2.533164,1.409172,0.2411039999999999,-0.20503,3.467433,2.263943,32.113079,0.004827,-0.3599,102.59634,2.586313,1.342274,0.081894,-0.137964,3.449553,2.280401,0.4283479999999999,0.011725,0.006754,2.333242,3.14296,262.874331,-0.004688,1.885559,428.25729400000006,1.273211,192.112438,0.004242,-0.341033,373.559715,2.005803,262.806048,-0.002233,1.623873,427.514526,1.273682,192.100631,0.004292,-0.170407,376.106678,2.005563,261.608743,0.00359,0.671292,418.675049,1.269367,191.860128,0.004637,0.356894,373.599768,2.005605,660.101429,0.936399,660.08,683,4.921378,7345.796784999999,-0.116461,7342.92,7839,2.605083,125.258149,-0.157481,124.644,156,2.689911,56.599859,0.257389,56.552,63,3.424906,93.438386,-0.131321,87.828,150,2.191534,277.38417400000003,0.527998,277.06,310,3.256386,2.0,,2.0,2,,13.611172,-0.121241,12.744,22,2.205655,26164158.35,2194.63225,256929.2629,2476.321428,8914529.495,10,0.08722200000000001
6.136975,228.51722,0.023126,0.152073,60329,40880,40.355521,4.172323,-0.49539,-0.000705,20.349096,3.838485,4.526064,-0.23721,0.054263,26.283231,4.014409,4.190282,-0.478612,0.003371,21.478842,3.726574,0.002224,0.03642,-2e-06,0.008021,2.460814,4.120314,-0.467414,0.003055,20.514738,3.754946,4.450012,-0.266712,0.042405,25.931255,4.177117,123.601561,-0.12734,121.935368,281.19518500000004,5.604701,359.244641,-1.521916,358.481285,416.802394,5.559717,556.205464,-0.100682,555.56784,642.061159,3.059937,30.538789,-0.005227,0.191424,92.635479,2.536058,1.40583,-0.281019,0.279842,3.4256260000000003,2.266396,32.074287,0.000439,-0.224249,100.520329,2.5896470000000003,1.416187,0.258129,-0.303916,3.4278980000000003,2.214661,0.425587,0.062598,0.00219,1.831674,3.094281,263.011778,0.004425,0.856455,430.809448,1.272375,192.376379,0.004694,0.2854,372.87812,2.0083740000000003,263.006556,-0.002635,1.80766,426.360199,1.272047,192.462045,0.004298,-0.505706,372.281555,2.008254,262.096656,-0.005477,2.116768,420.84613,1.268816,191.925611,0.004544,-0.078155,374.59767,2.007553,658.104445,0.120206,658.084,670,2.564509,7342.254223000001,0.1112089999999999,7339.712,7863,2.719106,126.692525,0.0146729999999999,126.06,162,2.814809,56.70333299999999,0.157185,56.652,63,2.783906,90.04279,-0.180293,83.768,152,2.274419,277.648656,0.559657,277.32,313,2.984559,2.0,,2.0,2,,13.086787,-0.201921,12.136,22,2.276992,26166137.91,2230.101864,256146.268114,2474.390234,8913464.543,10,0.088
5.360988,183.278135,0.0152039999999999,0.123306,52984,35626,43.477278000000005,4.135877,-0.52096,0.01317,18.05702,3.782123,4.375464,-0.243001,0.046125,21.047805,3.830212,4.156916000000001,-0.494767,0.012893,17.417698,3.638704,0.002287,0.037248,3e-06,0.008071,2.403687,4.086135,-0.492154,0.0132,17.431480999999998,3.690246,4.305377,-0.274974,0.044025,20.72372,4.016872,124.297506,-0.199384,122.552435,269.751657,5.795639,361.454845,-1.624625,360.701308,417.230168,6.036258999999999,556.73258,-0.094894,556.060488,636.217074,3.130316,30.561446000000004,-0.007151,0.359089,91.336147,2.529444,1.373946,-0.155063,0.177464,3.46869,2.326185,32.09248,0.002517,-0.419334,103.098923,2.592727,1.362555,-0.186235,0.189665,3.47052,2.277742,0.4249439999999999,0.0317589999999999,-0.000307,2.078577,3.102677,262.926796,-0.006202,2.5180860000000003,429.971558,1.271578,192.295304,0.004387,0.1312829999999999,374.881424,2.015107,262.660165,0.00243,1.263668,424.44339,1.2722639999999998,192.335199,0.004333,0.132903,375.456591,2.01503,261.616585,0.00011,1.640732,420.640564,1.2691629999999998,192.080628,0.00416,-0.52823,373.442038,2.015016,653.883366,0.215107,653.856,673,2.982097,7343.784012,0.051473,7341.072,7825,2.708676,124.753325,-0.152185,124.168,154,3.022774,56.757907,0.642487,56.716,67,4.488569,94.447509,-0.205502,88.668,151,2.224946,275.300563,0.609275,275.016,312,3.565968,2.0,,2.0,2,,13.751073000000002,-0.183961,12.86,22,2.226962,26164577.946870003,2069.315446,255218.47932,2477.934624,8913052.9,10,0.088778
3.721957,145.122929,0.015782,0.125625,56438,38198,29.627405,4.084897,-0.510065,-0.000365,16.872647,3.714146,4.275706,-0.270128,0.010337,24.371429,3.977905,4.1060360000000005,-0.49331,-8.4e-05,16.48728,3.60667,0.002332,0.03267,-3e-06,0.008635,2.381552,4.038246,-0.483533,-0.000349,16.994595,3.632537,4.207726999999999,-0.3048,0.010237,24.047881,4.16332,124.49979,-0.143267,122.697957,274.107639,5.973947,361.48849,-1.616678,360.730716,419.646697,5.970256,557.118438,-0.122414,556.471041,649.364946,3.067839,30.622847,-0.000937,0.300693,92.972054,2.534364,1.478554,0.274711,-0.327864,3.48824,2.127901,32.152460999999995,-0.006953,-0.148701,102.814964,2.600019,1.412106,-0.212035,0.251948,3.393767,2.21725,0.430029,0.012107,-0.005752,2.265293,3.039421,262.594938,0.002544,1.438172,427.888611,1.272108,192.510478,0.004322,-0.532028,373.875998,2.021093,262.668433,-0.006752,2.658666,429.111969,1.271873,192.495761,0.00457,0.252887,375.952169,2.020873,261.550508,0.000476,1.641174,419.506439,1.268141,192.014788,0.004357,-0.002341,372.590416,2.020104,656.127795,-0.212326,656.108,666,2.624037,7336.733743000001,0.018446,7333.98,7921,2.588633,125.437538,-0.103667,124.808,155,2.574522,56.840091,0.2907679999999999,56.788,66,3.015699,92.417466,-0.221705,86.772,155,2.32221,277.81653700000004,0.735594,277.524,310,2.800247,2.0,,2.0,2,,13.451989,-0.244121,12.564,23,2.324368,26167293.793854,2412.354869,256240.428989,2480.027848,8914886.414,10,0.089556
4.402803,192.806798,0.013305,0.115348,50924,32594,38.169816,4.145927,-0.479747,-0.020855,19.640523,3.912297,4.362871,-0.237253,-0.012945,29.831618,4.022662,4.162614,-0.469337,-0.02131,18.629538,3.769783,0.002332,0.036537,0.0,0.008059,2.393197,4.099469,-0.451397,-0.020348,18.936932,3.811022,4.29311,-0.267239,-0.012752,29.349395,4.175857,124.385068,-0.077002,122.549021,293.618328,6.154968,361.908888,-1.647504,361.197436,420.661767,6.279306,556.764856,-0.048869,556.117774,645.134932,3.038692,30.626973,0.001276,0.061015,91.726688,2.536957,1.300966,0.030291,-0.047134,3.342254,2.31301,32.194824,0.001561,-0.251186,101.653412,2.601578,1.404611,0.25378,-0.277589,3.4443,2.276064,0.426571,-0.015217,-0.001101,1.7193330000000002,3.058928,262.862949,-0.001711,1.990155,428.847412,1.271724,192.621451,0.004486,-0.175372,375.08378,2.021099,262.599126,0.002961,1.241545,427.538086,1.272335,192.766968,0.004278,-0.431931,375.390282,2.021452,261.715086,-0.005489,2.521902,420.266113,1.2685540000000002,192.428894,0.004716,0.288863,376.009527,2.021173,658.418138,0.184077,658.396,671,2.591545,7339.595054,0.170163,7336.792,7877,2.4021060000000003,124.439785,-0.073701,123.876,155,2.746838,56.837171,0.367849,56.792,64,3.007982,91.420479,-0.171555,85.168,157,2.279735,277.759803,0.746062,277.476,310,2.72586,2.0,,2.0,2,,13.328916,-0.15352,12.364,23,2.297212,26166487.7,2361.431275,256363.1763,2476.973203,8915045.861,10,0.090333
5.368869,229.082895,0.0156509999999999,0.125106,57389,37852,42.914716,4.184656,-0.505917,0.013198,21.746904,3.828959,4.469181,-0.311803,0.01266,30.859963,4.290954,4.203108,-0.490741,0.013618,21.116453,3.679544,0.002284,0.032683,1e-06,0.008039,2.434198,4.133063,-0.472646,0.0126209999999999,21.503134,3.727188,4.3636,-0.271414,0.005762,30.478271000000003,4.141046,124.560137,-0.166825,122.900325,245.024248,5.863689,363.109508,-1.728149,362.396233,417.184268,6.462452,558.310213,-0.156728,557.671461,640.981347,3.082174,30.643485,-0.009271,0.2907659999999999,91.513832,2.533321,1.472585,-0.261013,0.343201,3.511023,2.152707,32.173063,0.006958,-0.385472,101.959496,2.606131,1.335132,0.181085,-0.165901,3.303167,2.330662,0.430034,0.031397,-0.000376,1.921991,3.119417,262.789819,-0.002712,2.236125,428.553925,1.2722790000000002,192.80134,0.00498,0.374984,374.568722,2.018317,262.788402,-0.004352,2.298588,425.312347,1.272451,192.713156,0.004369,-0.329506,376.392036,2.017824,261.561216,0.003782,1.156021,422.23394800000005,1.267835,192.30911,0.004461,-0.30062,376.078495,2.017497,659.430758,0.6110260000000001,659.404,679,3.166969,7311.239442,-0.112358,7308.132,7903,2.616952,124.94069,-0.035162,124.368,165,2.930566,56.749203,0.339914,56.704,65,3.635833,91.453332,-0.213318,85.584,147,2.163251,275.683797,0.789709,275.428,309,3.107228,2.0,,2.0,2,,13.3124,-0.197942,12.404,22,2.192934,26162887.74,2207.835094,255857.6224,2475.177677,8913825.551,10,0.091111
4.180589,146.57532,0.014283,0.119513,54395,37059,34.980156,4.033474,-0.525062,0.0115459999999999,19.984064,3.840386,6.129489,-0.397869,-0.054336,29.138269,4.2081800000000005,4.063285,-0.501943,0.0119,18.398297,3.724656,0.002178,0.026639,2e-06,0.007717,2.463184,3.989409,-0.49651,0.011514,19.361168,3.771653,4.232991,-0.36496,0.009962,21.803164,4.237914,124.808898,-0.174682,123.01127,276.295975,6.415608,363.361905,-1.659901,362.65117,432.799343,6.340993,558.1578969999999,-0.094734,557.523417,661.4081570000001,3.111681,30.611892,-0.004503,0.180786,91.615513,2.537454,1.331145,0.0481529999999999,-0.032892,3.466275,2.301291,32.160954,-0.00014,-0.306353,100.843575,2.598979,1.470069,-0.298561,0.325346,3.391786,2.181531,0.438335,0.092216,0.003603,1.902501,2.934069,262.72571400000004,0.003052,1.243671,426.94696,1.27141,192.499734,0.004446,-0.170476,375.737745,2.014158,262.660228,-0.001519,1.888315,425.963013,1.271421,192.701792,0.004848,0.286163,376.85833,2.014358,261.77555,-0.004831,2.540153,418.307251,1.268226,192.255564,0.004271,-0.450868,373.267826,2.013563,656.124875,-0.302037,656.1,669,2.596253,7341.135005,0.181783,7338.004,7879,2.727117,125.73857,0.09946,125.092,160,3.059974,56.509787,0.0142449999999999,56.468,63,2.732197,93.644199,-0.221091,87.452,145,2.208288,276.670338,0.743732,276.372,317,3.268049,2.0,,2.0,2,,13.635542,-0.22464,12.68,21,2.192792,26164993.12,2392.252097,254630.7615,2474.077795,8913074.461,10,0.091889
6.060698,179.732621,0.0208819999999999,0.144505,61511,42243,41.940977,4.066031,-0.531709,-0.007223,22.539194,3.91803,7.056812,-0.129738,0.001876,29.160675,3.3334620000000004,4.097812,-0.510401,-0.007252,21.059485,3.762865,0.002242,0.024929,-3e-06,0.008005,2.394317,4.022888,-0.502136,-0.006697,21.828484,3.819811,4.410451999999999,-0.543647,-0.006491,26.564097,4.964824,124.54082,-0.07452,122.90531599999998,263.687743,5.720008999999999,362.925552,-1.564564,362.236957,419.073322,6.0495980000000005,557.2941139999999,-0.056248,556.6473139999999,634.400446,3.002171,30.600049,-0.007187,0.383898,91.697163,2.533513,1.531396,0.292088,-0.363115,3.481688,2.10408,32.135729,0.000467,-0.455962,102.767418,2.59473,1.364134,-0.096412,0.090243,3.478717,2.262589,0.432376,-0.000707,-0.007864,1.67638,2.954421,262.99065299999995,-0.006749,2.574104,426.666077,1.271591,192.57016,0.003631,-0.533563,374.539017,2.01451,262.79066,0.001739,1.394368,428.707916,1.271114,192.4676,0.003963,0.069531,374.911549,2.014439,261.647388,0.001899,1.466608,418.462616,1.267874,192.15056,0.004065,0.247884,373.905212,2.014154,659.0399679999999,0.184588,659.016,674,2.62566,7363.787144,-0.084145,7360.788,7873,2.632838,126.052656,0.128859,125.496,166,3.031745,56.721072,0.4740149999999999,56.68,66,4.073705,96.699741,-0.076528,91.024,161,2.306936,278.692059,0.617722,278.36,314,2.763229,2.0,,2.0,2,,14.083892,-0.085398,13.204,24,2.3220810000000003,26164638.82,2205.178833,256323.016251,2477.18316,8914084.812,10,0.092667
